year,sex,value,note,lid
2010,2,8.556325096415129,,375
2010,3,10.63916468558956,,375
2011,1,14.50763921624965,,375
2011,2,8.505572798466975,,375
2011,3,11.59957482731278,,375
2012,1,10.66619497560417,,375
2012,2,8.228044697227599,,375
2012,3,9.517075129024665,,375
2013,1,11.28398240226114,,375
2013,2,8.7055010725412,,375
2013,3,10.04498090572503,,375
2014,1,12.49118986080999,,375
2014,2,8.041226428033621,,375
2014,3,10.33270651975982,,375
2015,1,13.18047678372347,,375
2015,2,9.081622595617622,,375
2015,3,11.17254813221313,,375
2016,1,12.86678051648693,,375
2016,2,9.698664702341485,,375
2016,3,11.35279129647271,,375
2017,1,12.52975941135093,,375
2017,2,9.0559371144594,,375
2017,3,10.85854536979525,,375
2018,1,14.48450984176186,,375
2018,2,8.038610192467988,,375
2018,3,11.36470413355295,,375
2019,1,12.15749296274538,,375
2019,2,8.427104362316197,,375
2019,3,10.3630504477602,,375
2020,1,12.74405080875396,,375
2020,2,8.066314261212405,,375
2020,3,10.47694116197506,,375
2021,1,12.83440701393235,,375
2021,2,9.462495051845931,,375
2021,3,11.20402557932176,,375
2022,1,12.29907305743283,,375
2022,2,8.533035062629036,,375
2022,3,10.49680525747032,,375
1941,1,67.14437974176268,,376
1941,2,54.41360087702074,,376
1941,3,60.82857397180141,,376
1942,1,65.41476996783967,,376
1942,2,42.77514366066782,,376
1942,3,54.38514337778766,,376
1943,1,77.93067636875695,,376
1943,2,58.13523690233957,,376
1943,3,68.33791291514224,,376
1944,1,66.90344771722012,,376
1944,2,48.25972684999446,,376
1944,3,57.88114186824033,,376
1945,1,64.96521971864854,,376
1945,2,44.71630968080287,,376
1945,3,55.18883331237834,,376
1946,1,64.02781172924831,,376
1946,2,47.88847887628233,,376
1946,3,56.18895288962877,,376
1947,1,58.41188943655862,,376
1947,2,41.4849099331116,,376
1947,3,50.09571830728354,,376
1948,1,48.11410412318118,,376
1948,2,36.58061643691413,,376
1948,3,42.42034089630398,,376
1949,1,51.31266395351219,,376
1949,2,35.0798887363496,,376
1949,3,43.32632503116274,,376
1950,1,47.83751786743284,,376
1950,2,30.30134866056122,,376
1950,3,39.27878428872,,376
1951,1,43.21115007492038,,376
1951,2,31.43869967918578,,376
1951,3,37.50420037480262,,376
1952,1,41.3804004214342,,376
1952,2,31.12875226910305,,376
1952,3,36.43000380096939,,376
1953,1,47.3927242929667,,376
1953,2,25.56932265366785,,376
1953,3,36.81438854534469,,376
