year,sex,value,ageg,lid,tercile,prospect,pop,pctile
2023,3,5.686333868652582,pnm,111,2,2,20330.10899999999,36
2013,2,6.567538715898991,pnm,111,2,2,20330.10899999999,41
2023,1,6.183066360864742,q5_19,111,2,2,20330.10899999999,43
2013,1,25.86946450173855,u20m,111,2,2,20330.10899999999,50
2019,1,8.285467147827148,hgap,111,2,0,20330.10899999999,27
2023,2,4.778583999723196,pnm,111,2,2,20330.10899999999,33
2009,2,9.32403564453125,hgap,111,2,0,20330.10899999999,35
2023,3,4.905684726616788,q5_19,111,2,2,20330.10899999999,36
2013,3,7.426376920193434,nnm,111,2,2,20330.10899999999,44
2023,1,6.563523318618536,pnm,111,2,1,20330.10899999999,40
2023,2,3.50338127464056,nnm,111,2,2,20330.10899999999,28
2013,2,6.111891008913517,nnm,111,2,2,20330.10899999999,39
2013,3,7.348580325045817,q5_19,111,2,2,20330.10899999999,49
2022,3,155.15432,math,111,2,0,20330.10899999999,66
2013,2,5.406811859583249,q5_19,111,2,2,20330.10899999999,39
2023,1,16.81168936192989,u20m,111,2,2,20330.10899999999,37
2023,1,4.158520139753819,nnm,111,2,2,20330.10899999999,31
2013,1,8.67183692753315,nnm,111,2,2,20330.10899999999,48
2022,2,155.04696,math,111,2,0,20330.10899999999,65
2009,1,9.450560569763184,hgap,111,2,0,20330.10899999999,36
2023,3,14.3763730302453,u20m,111,2,2,20330.10899999999,34
2013,1,9.26005829176213,q5_19,111,2,2,20330.10899999999,56
2019,3,8.440446853637695,hgap,111,2,0,20330.10899999999,28
2023,2,11.80725172162056,u20m,111,2,2,20330.10899999999,30
2012,3,148.79504,math,111,2,0,20330.10899999999,62
2013,1,8.163604885339737,pnm,111,2,1,20330.10899999999,46
2023,2,3.571547442816736,q5_19,111,2,2,20330.10899999999,29
2012,2,149.03601,math,111,2,0,20330.10899999999,63
2013,3,22.00495824217796,u20m,111,2,2,20330.10899999999,44
2019,2,8.616600036621094,hgap,111,2,0,20330.10899999999,29
2013,2,17.9777629673481,u20m,111,2,2,20330.10899999999,38
2009,3,9.562235832214355,hgap,111,2,0,20330.10899999999,36
2023,1,17.75520044671641,q5_19,59,3,0,55339.00799999998,75
2013,1,20.37793813404743,q5_19,59,3,0,55339.00799999998,78
2009,1,14.12714958190918,hgap,59,3,0,55339.00799999998,74
2019,1,13.32712745666504,hgap,59,3,0,55339.00799999998,68
2023,3,16.44086089569419,q5_19,59,3,0,55339.00799999998,72
2023,3,23.96519295871258,pnm,59,3,1,55339.00799999998,71
2013,1,23.36874417960644,nnm,59,3,0,55339.00799999998,79
2013,2,17.94197037816048,nnm,59,3,1,55339.00799999998,69
2013,1,72.30128347873688,u20m,59,3,0,55339.00799999998,77
2009,2,11.13786315917969,hgap,59,3,0,55339.00799999998,51
2013,3,29.39466759562492,pnm,59,3,1,55339.00799999998,76
2023,2,14.890406280756,nnm,59,3,1,55339.00799999998,63
2023,2,52.63916775584221,u20m,59,3,0,55339.00799999998,68
2013,3,20.66970989108086,nnm,59,3,0,55339.00799999998,74
2013,3,18.90306474897019,q5_19,59,3,0,55339.00799999998,76
2023,3,17.45251938700676,nnm,59,3,0,55339.00799999998,68
2013,3,67.42497533559799,u20m,59,3,0,55339.00799999998,76
2013,2,28.45028229057789,pnm,59,3,1,55339.00799999998,75
2013,2,62.51254677772522,u20m,59,3,0,55339.00799999998,73
2023,1,19.97777819633484,nnm,59,3,0,55339.00799999998,72
2023,1,60.85168942809105,u20m,59,3,0,55339.00799999998,72
2019,2,10.92740058898926,hgap,59,3,0,55339.00799999998,49
2009,3,12.77247619628906,hgap,59,3,0,55339.00799999998,65
2019,3,12.34573364257813,hgap,59,3,0,55339.00799999998,62
2023,2,23.55039678514004,pnm,59,3,1,55339.00799999998,70
2013,1,30.34380078315735,pnm,59,3,1,55339.00799999998,77
2023,2,15.1251598415173,q5_19,59,3,0,55339.00799999998,69
2023,1,24.3848841637373,pnm,59,3,1,55339.00799999998,71
2023,3,56.76625296473503,u20m,59,3,0,55339.00799999998,70
2013,2,17.43049056019142,q5_19,59,3,0,55339.00799999998,74
2013,2,5.309460877821359,q5_19,113,2,2,7073.523,39
2023,2,7.828991860151291,nnm,113,2,2,7073.523,45
2013,1,35.41566431522369,u20m,113,2,2,7073.523,58
2013,1,17.41741970181465,nnm,113,2,2,7073.523,68
2013,1,8.098568141828411,q5_19,113,2,0,7073.523,52
2009,1,13.0563440322876,hgap,113,2,0,7073.523,67
2023,3,9.087137877941132,nnm,113,2,2,7073.523,49
2023,2,3.627307246155898,q5_19,113,2,2,7073.523,29
2013,3,15.46831149607897,nnm,113,2,2,7073.523,64
2019,1,12.11758899688721,hgap,113,2,0,7073.523,60
2023,2,18.6194833368063,u20m,113,2,2,7073.523,39
2013,3,6.72437982534313,q5_19,113,2,1,7073.523,45
2013,2,27.10785530507565,u20m,113,2,2,7073.523,51
2023,3,22.27642573416233,u20m,113,2,2,7073.523,45
2013,2,13.41181620955467,nnm,113,2,2,7073.523,60
2013,2,8.618524298071861,pnm,113,2,0,7073.523,48
2019,2,10.15927982330322,hgap,113,2,0,7073.523,42
2023,1,7.027951137089428,q5_19,113,2,0,7073.523,48
2009,3,11.99780178070068,hgap,113,2,0,7073.523,58
2023,1,10.28670649975538,nnm,113,2,2,7073.523,53
2023,2,7.274716626852751,pnm,113,2,0,7073.523,43
2023,3,7.977996952831745,pnm,113,2,0,7073.523,45
2019,3,11.18770503997803,hgap,113,2,0,7073.523,51
2013,3,9.483813308179379,pnm,113,2,0,7073.523,51
2013,3,31.36300668120384,u20m,113,2,2,7073.523,55
2009,2,10.70609188079834,hgap,113,2,0,7073.523,47
2013,1,10.30214969068766,pnm,113,2,1,7073.523,53
2023,1,8.63629300147295,pnm,113,2,1,7073.523,48
2023,1,25.72974562644958,u20m,113,2,2,7073.523,50
2023,3,5.375126443184608,q5_19,113,2,1,7073.523,39
2023,1,24.49530162175406,q5_19,99,2,0,17423.88399999999,82
2013,3,57.47145041823387,u20m,99,2,2,17423.88399999999,70
2023,2,32.2386771440506,u20m,99,2,2,17423.88399999999,55
2013,2,48.14376309514046,u20m,99,2,2,17423.88399999999,65
2023,3,18.5217634990692,q5_19,99,2,1,17423.88399999999,75
2013,2,16.80537601274512,q5_19,99,2,2,17423.88399999999,73
2023,1,12.12284155189991,nnm,99,2,2,17423.88399999999,58
2013,3,19.52714659273624,pnm,99,2,2,17423.88399999999,66
2023,2,9.371372871100903,nnm,99,2,2,17423.88399999999,50
2013,1,66.34476780891418,u20m,99,2,2,17423.88399999999,75
2019,2,15.61170291900635,hgap,99,2,0,17423.88399999999,82
2022,3,244.19741,math,99,2,,17423.88399999999,99
2013,1,18.72862875461578,nnm,99,2,2,17423.88399999999,70
2022,1,246.3634,math,99,2,,17423.88399999999,99
2023,3,40.97878560423851,u20m,99,2,2,17423.88399999999,62
2019,3,17.16820335388184,hgap,99,2,0,17423.88399999999,91
2013,2,14.81251884251833,nnm,99,2,2,17423.88399999999,63
2023,2,10.94261184334755,pnm,99,2,2,17423.88399999999,55
2023,1,49.29330945014954,u20m,99,2,2,17423.88399999999,65
2019,1,18.43269157409668,hgap,99,2,0,17423.88399999999,95
2022,2,242.38864,math,99,2,,17423.88399999999,98
2009,2,17.11351013183594,hgap,99,2,0,17423.88399999999,90
2023,3,12.22958415746689,pnm,99,2,2,17423.88399999999,56
2009,3,18.66789245605469,hgap,99,2,0,17423.88399999999,96
2013,3,16.81337133049965,nnm,99,2,2,17423.88399999999,67
2023,3,10.78310236334801,nnm,99,2,2,17423.88399999999,54
2023,2,12.2753433581978,q5_19,99,2,2,17423.88399999999,63
2013,1,27.48227844456708,q5_19,99,2,0,17423.88399999999,85
2023,1,13.46104126423597,pnm,99,2,2,17423.88399999999,59
2013,1,21.63730934262276,pnm,99,2,2,17423.88399999999,68
2009,1,20.09610557556152,hgap,99,2,0,17423.88399999999,99
2013,2,17.31804758310318,pnm,99,2,2,17423.88399999999,63
2013,3,22.26091492484317,q5_19,99,2,1,17423.88399999999,80
2013,2,15.31794722558444,q5_19,254,3,0,,70
2013,3,38.43845427036285,pnm,254,3,0,,83
2013,3,20.66180668771267,nnm,254,3,0,,74
2023,1,76.91170275211334,u20m,254,3,0,,79
2009,2,10.9745512008667,hgap,254,3,1,,50
2013,2,67.95328855514526,u20m,254,3,0,,76
2023,1,22.40405045449734,nnm,254,3,0,,77
2023,3,35.50129383802414,pnm,254,3,0,,81
2013,1,22.98949286341667,nnm,254,3,0,,78
2023,3,20.02162113785744,nnm,254,3,0,,73
2019,2,9.321287155151367,hgap,254,3,1,,35
2013,3,74.43945854902267,u20m,254,3,0,,78
2013,1,80.60282468795776,u20m,254,3,0,,81
2009,1,14.14130592346191,hgap,254,3,0,,74
2023,1,18.10399066429857,q5_19,254,3,0,,75
2023,1,38.34707662463188,pnm,254,3,0,,82
2019,3,11.61586666107178,hgap,254,3,0,,54
2023,2,17.48761534690857,nnm,254,3,0,,68
2023,2,62.69638240337372,u20m,254,3,0,,73
2013,2,18.19022186100483,nnm,254,3,0,,70
2013,3,17.13232139800092,q5_19,254,3,0,,73
2009,3,12.70135593414307,hgap,254,3,0,,65
2013,2,35.91727092862129,pnm,254,3,0,,81
2023,2,13.9910413697597,q5_19,254,3,0,,68
2013,1,18.92934006500013,q5_19,254,3,0,,76
2023,3,69.9804276227951,u20m,254,3,0,,76
2019,1,13.69162368774414,hgap,254,3,0,,71
2023,3,16.04792398140365,q5_19,254,3,0,,71
2023,2,32.47677907347679,pnm,254,3,0,,78
2013,1,40.81220924854279,pnm,254,3,0,,84
2013,3,26.71517059206963,u20m,232,2,0,,51
2023,1,26.33370086550713,u20m,232,2,0,,50
2013,3,7.203076500445604,pnm,232,2,1,,43
2023,2,5.248862784355879,pnm,232,2,1,,35
2013,3,8.634495128043817,q5_19,232,2,0,,54
2023,1,5.910248495638371,pnm,232,2,1,,37
2013,1,12.57510483264923,nnm,232,2,1,,59
2009,1,11.85641193389893,hgap,232,2,1,,57
2023,2,8.178460411727428,nnm,232,2,0,,46
2009,2,8.497228622436523,hgap,232,2,0,,28
2013,2,9.646806865930557,nnm,232,2,0,,51
2013,2,22.62228913605213,u20m,232,2,1,,45
2013,3,11.11514028161764,nnm,232,2,0,,55
2023,2,5.373015794961855,q5_19,232,2,0,,39
2023,3,9.376009926199913,nnm,232,2,0,,50
2023,3,22.46115356683731,u20m,232,2,0,,45
2019,3,9.101183891296387,hgap,232,2,0,,33
2023,3,5.598995834589005,pnm,232,2,1,,36
2023,3,7.652843590860159,q5_19,232,2,0,,51
2013,2,6.763187702745199,pnm,232,2,1,,41
2023,1,10.55828388780355,nnm,232,2,1,,53
2013,2,6.381846664560542,q5_19,232,2,0,,44
2023,2,18.68549734354019,u20m,232,2,1,,39
2009,3,10.11909866333008,hgap,232,2,0,,42
2019,1,10.07074165344238,hgap,232,2,1,,41
2019,2,7.578769207000732,hgap,232,2,0,,23
2013,1,10.94694265517326,q5_19,232,2,0,,60
2013,1,30.79424612224102,u20m,232,2,0,,54
2023,1,10.09315952814715,q5_19,232,2,0,,59
2013,1,7.58728152140975,pnm,232,2,1,,44
2013,2,1.968251308426261,pnm,130,1,2,51748.74400000002,18
2013,3,2.080484060570598,pnm,130,1,1,51748.74400000002,18
2013,1,1.969550742638826,q5_19,130,1,2,51748.74400000002,13
2013,2,1.44799424672748,q5_19,130,1,1,51748.74400000002,5
2022,3,53.29093999999998,math,130,1,0,51748.74400000002,9
2023,1,1.902369549497962,pnm,130,1,0,51748.74400000002,16
2023,2,1.209202920775199,q5_19,130,1,1,51748.74400000002,2
2013,1,1.855526003055274,nnm,130,1,2,51748.74400000002,11
2023,3,1.091682235710323,nnm,130,1,2,51748.74400000002,2
2023,3,1.350336210772962,q5_19,130,1,1,51748.74400000002,4
2013,3,1.661702641285956,nnm,130,1,2,51748.74400000002,8
2012,3,26.82677999999999,math,130,1,0,51748.74400000002,4
2013,2,4.867453128099442,u20m,130,1,2,51748.74400000002,8
2023,1,1.134019228629768,nnm,130,1,2,51748.74400000002,3
2009,1,9.92495059967041,hgap,130,1,1,51748.74400000002,40
2013,2,1.459037768654525,nnm,130,1,2,51748.74400000002,6
2013,3,1.724328371564998,q5_19,130,1,1,51748.74400000002,9
2012,1,18.47948999999994,math,130,1,0,51748.74400000002,3
2023,3,1.663929899223149,pnm,130,1,1,51748.74400000002,11
2012,2,36.40034000000003,math,130,1,0,51748.74400000002,6
2019,2,7.135800838470459,hgap,130,1,1,51748.74400000002,21
2009,2,8.913973808288574,hgap,130,1,1,51748.74400000002,31
2023,1,4.51283436268568,u20m,130,1,2,51748.74400000002,5
2023,2,3.663380863144994,u20m,130,1,2,51748.74400000002,1
2023,2,1.418443513102829,pnm,130,1,2,51748.74400000002,6
2009,3,9.025715827941895,hgap,130,1,1,51748.74400000002,31
2022,1,50.87108999999998,math,130,1,0,51748.74400000002,8
2013,1,5.998322740197182,u20m,130,1,2,51748.74400000002,15
2022,2,55.95110999999997,math,130,1,0,51748.74400000002,9
2023,3,4.100413527339697,u20m,130,1,2,51748.74400000002,3
2023,2,1.040181145071983,nnm,130,1,2,51748.74400000002,2
2013,3,5.456611048430204,u20m,130,1,2,51748.74400000002,12
2019,3,7.568745613098145,hgap,130,1,1,51748.74400000002,23
2013,1,2.185251330956817,pnm,130,1,0,51748.74400000002,19
2023,1,1.483102832037342,q5_19,130,1,2,51748.74400000002,5
2019,1,8.260528564453125,hgap,130,1,1,51748.74400000002,27
2009,3,11.19159030914307,hgap,112,1,2,,51
2013,1,16.58053696155548,u20m,112,1,1,,36
2013,2,4.344267770648003,nnm,112,1,0,,31
2023,2,3.959349356591702,pnm,112,1,0,,31
2023,3,12.09098938852549,u20m,112,1,0,,31
2013,3,4.818184766918421,pnm,112,1,0,,33
2023,2,2.618735050823551,q5_19,112,1,0,,21
2013,3,4.613201208156004,q5_19,112,1,1,,35
2009,1,10.88428115844727,hgap,112,1,1,,48
2023,3,4.290454555302858,nnm,112,1,0,,31
2013,2,4.534871317446232,pnm,112,1,0,,33
2023,1,4.52551332147999,q5_19,112,1,2,,34
2023,1,13.76985479146242,u20m,112,1,1,,33
2023,2,10.33863238990307,u20m,112,1,0,,28
2023,3,4.259186331182718,pnm,112,1,0,,32
2013,2,3.006269875940437,q5_19,112,1,0,,25
2019,3,8.924379348754883,hgap,112,1,2,,31
2013,1,6.078391639102065,q5_19,112,1,2,,43
2009,2,11.24773597717285,hgap,112,1,0,,52
2023,3,3.590252674932071,q5_19,112,1,1,,29
2013,1,5.511219147592783,nnm,112,1,0,,36
2013,3,4.940722603350878,nnm,112,1,0,,34
2013,2,11.8390740826726,u20m,112,1,0,,30
2013,3,14.30339366197586,u20m,112,1,0,,33
2023,1,4.762403201311827,nnm,112,1,0,,34
2023,2,3.795847063884139,nnm,112,1,0,,30
2023,1,4.545612260699272,pnm,112,1,0,,33
2019,1,8.81988525390625,hgap,112,1,1,,30
2019,2,10.25925540924072,hgap,112,1,0,,43
2013,1,5.083167459815741,pnm,112,1,0,,35
2013,3,74.83703643083572,u20m,114,3,2,7665.002000000001,78
2019,1,21.00180244445801,hgap,114,3,0,7665.002000000001,100
2023,1,25.43537132441998,pnm,114,3,2,7665.002000000001,73
2013,3,37.46708855032921,pnm,114,3,2,7665.002000000001,82
2019,3,19.19307327270508,hgap,114,3,0,7665.002000000001,97
2023,1,18.07555742561817,nnm,114,3,2,7665.002000000001,69
2013,1,24.69234354794025,nnm,114,3,2,7665.002000000001,82
2023,2,8.668879602792723,q5_19,114,3,2,7665.002000000001,54
2009,2,18.69224739074707,hgap,114,3,0,7665.002000000001,96
2009,3,20.92270660400391,hgap,114,3,0,7665.002000000001,100
2013,1,40.53503274917603,pnm,114,3,2,7665.002000000001,84
2013,2,34.26755592226982,pnm,114,3,2,7665.002000000001,80
2009,1,23.0019588470459,hgap,114,3,0,7665.002000000001,100
2023,3,15.89016616344452,nnm,114,3,2,7665.002000000001,65
2023,3,50.32454058527946,u20m,114,3,2,7665.002000000001,66
2013,2,65.8750906586647,u20m,114,3,2,7665.002000000001,75
2019,2,17.26212692260742,hgap,114,3,0,7665.002000000001,91
2013,2,19.33599822223186,nnm,114,3,2,7665.002000000001,71
2013,2,13.65715900358522,q5_19,114,3,2,7665.002000000001,67
2023,1,14.9216115571178,q5_19,114,3,2,7665.002000000001,69
2023,3,23.41538108885288,pnm,114,3,2,7665.002000000001,70
2013,1,83.41404795646667,u20m,114,3,2,7665.002000000001,81
2023,1,57.33038857579231,u20m,114,3,2,7665.002000000001,70
2023,2,21.29203267395496,pnm,114,3,2,7665.002000000001,68
2013,3,17.1325031848335,q5_19,114,3,2,7665.002000000001,73
2023,2,42.97814890742302,u20m,114,3,2,7665.002000000001,63
2023,2,13.60697951167822,nnm,114,3,2,7665.002000000001,61
2023,3,11.85252861632902,q5_19,114,3,2,7665.002000000001,63
2013,3,22.07020670175552,nnm,114,3,2,7665.002000000001,76
2013,1,20.50450983609409,q5_19,114,3,2,7665.002000000001,78
2013,3,6.168142892420292,pnm,115,2,0,5773.497,39
2023,2,7.545036263763905,pnm,115,2,0,5773.497,44
2009,3,8.302956581115723,hgap,115,2,2,5773.497,27
2013,3,16.34220220148563,u20m,115,2,0,5773.497,36
2018,3,187.1434,math,115,2,0,5773.497,75
2015,2,194.60421,math,115,2,0,5773.497,79
2023,2,20.27010172605515,u20m,115,2,0,5773.497,41
2015,1,172.53634,math,115,2,0,5773.497,71
2013,1,17.49909482896328,u20m,115,2,0,5773.497,38
2018,2,187.28826,math,115,2,0,5773.497,76
2023,3,22.05591276288033,u20m,115,2,0,5773.497,44
2009,1,8.321075439453125,hgap,115,2,2,5773.497,27
2013,1,7.146141957491636,nnm,115,2,0,5773.497,43
2023,3,3.580507328033722,q5_19,115,2,0,5773.497,29
2013,2,3.172725161843859,q5_19,115,2,0,5773.497,26
2019,3,5.581143856048584,hgap,115,2,2,5773.497,14
2023,2,9.771243669092655,nnm,115,2,0,5773.497,52
2018,1,186.97464,math,115,2,0,5773.497,75
2013,1,4.088875848954898,q5_19,115,2,0,5773.497,32
2019,2,6.690720081329346,hgap,115,2,1,5773.497,19
2013,2,6.067692767828703,nnm,115,2,0,5773.497,39
2013,3,3.639851821893192,q5_19,115,2,0,5773.497,29
2023,3,8.027747273445129,pnm,115,2,0,5773.497,45
2009,2,8.31273078918457,hgap,115,2,1,5773.497,27
2023,1,23.73887971043587,u20m,115,2,0,5773.497,47
2023,1,8.484769612550735,pnm,115,2,0,5773.497,47
2023,1,4.041188298391951,q5_19,115,2,0,5773.497,31
2013,2,15.13082720339298,u20m,115,2,0,5773.497,34
2023,3,10.59913448989391,nnm,115,2,0,5773.497,54
2023,2,3.080663935847494,q5_19,115,2,0,5773.497,26
2015,3,184.34378,math,115,2,0,5773.497,73
2013,2,5.964661482721567,pnm,115,2,0,5773.497,38
2023,1,11.389484629035,nnm,115,2,0,5773.497,56
2013,1,6.36461703106761,pnm,115,2,0,5773.497,39
2019,1,4.825253009796143,hgap,115,2,2,5773.497,11
2013,3,6.621453445404768,nnm,115,2,0,5773.497,40
2013,1,60.27295812964439,pnm,61,3,2,5493.034999999999,92
2023,2,82.5958177447319,u20m,61,3,2,5493.034999999999,81
2013,3,58.96105244755745,pnm,61,3,2,5493.034999999999,91
2013,3,25.44305216245313,q5_19,61,3,1,5493.034999999999,83
2023,2,42.24497452378273,pnm,61,3,2,5493.034999999999,85
2023,3,29.06086109578609,nnm,61,3,1,5493.034999999999,89
2013,2,29.80590052902699,nnm,61,3,1,5493.034999999999,90
2023,3,89.8355096578598,u20m,61,3,1,5493.034999999999,84
2023,3,20.09653359727659,q5_19,61,3,1,5493.034999999999,78
2023,3,43.36870461702347,pnm,61,3,2,5493.034999999999,86
2023,1,96.95395082235336,u20m,61,3,1,5493.034999999999,86
2013,3,35.44111177325249,nnm,61,3,1,5493.034999999999,95
2019,2,13.81980323791504,hgap,61,3,0,5493.034999999999,71
2013,2,107.8800484538078,u20m,61,3,2,5493.034999999999,88
2023,1,21.76531914506974,q5_19,61,3,1,5493.034999999999,80
2013,3,115.4068559408188,u20m,61,3,1,5493.034999999999,90
2013,1,26.78038456616838,q5_19,61,3,1,5493.034999999999,84
2013,1,122.9338869452477,u20m,61,3,1,5493.034999999999,91
2013,1,40.9974679350853,nnm,61,3,1,5493.034999999999,99
2009,2,13.44553661346436,hgap,61,3,0,5493.034999999999,68
2023,2,24.18674901127815,nnm,61,3,1,5493.034999999999,81
2009,1,17.99804306030273,hgap,61,3,0,5493.034999999999,94
2023,1,33.78977999091148,nnm,61,3,1,5493.034999999999,93
2023,1,44.57805305719376,pnm,61,3,2,5493.034999999999,86
2019,3,16.167236328125,hgap,61,3,0,5493.034999999999,86
2019,1,18.30678176879883,hgap,61,3,0,5493.034999999999,95
2013,2,57.7719509601593,pnm,61,3,2,5493.034999999999,91
2013,2,24.09263420539254,q5_19,61,3,2,5493.034999999999,82
2023,2,18.38866539961215,q5_19,61,3,2,5493.034999999999,75
2009,3,15.86055278778076,hgap,61,3,0,5493.034999999999,84
2023,2,7.329163607209921,nnm,62,3,0,7305.661000000001,43
2013,2,20.15398815274239,u20m,62,3,0,7305.661000000001,41
2013,1,9.150226959955488,q5_19,62,3,0,7305.661000000001,56
2023,3,31.18180581670171,q5_19,62,3,0,7305.661000000001,87
2013,2,6.904805144596016,q5_19,62,3,0,7305.661000000001,46
2013,3,22.8307843208313,u20m,62,3,0,7305.661000000001,46
2023,1,23.54673855006695,pnm,62,3,0,7305.661000000001,70
2019,2,7.799550533294678,hgap,62,3,0,7305.661000000001,24
2013,2,7.666347082704306,pnm,62,3,0,7305.661000000001,44
2023,2,62.94429302215576,u20m,62,3,0,7305.661000000001,73
2023,3,24.22684989869595,pnm,62,3,0,7305.661000000001,71
2013,3,6.803391966968775,nnm,62,3,0,7305.661000000001,41
2013,1,8.526979945600033,pnm,62,3,0,7305.661000000001,48
2013,2,5.718797910958529,nnm,62,3,0,7305.661000000001,37
2023,3,8.522170595824718,nnm,62,3,0,7305.661000000001,48
2023,3,62.70962208509445,u20m,62,3,0,7305.661000000001,73
2023,1,30.51382617971354,q5_19,62,3,0,7305.661000000001,87
2023,1,62.4847449362278,u20m,62,3,0,7305.661000000001,73
2013,3,8.141360245645046,pnm,62,3,0,7305.661000000001,46
2023,2,24.93614330887794,pnm,62,3,0,7305.661000000001,72
2013,3,8.061450717764318,q5_19,62,3,0,7305.661000000001,52
2009,2,8.893181800842285,hgap,62,3,0,7305.661000000001,30
2013,1,7.8939413651824,nnm,62,3,0,7305.661000000001,45
2019,3,7.562169075012207,hgap,62,3,1,7305.661000000001,23
2009,1,9.28048038482666,hgap,62,3,2,7305.661000000001,34
2023,1,9.657849557697773,nnm,62,3,0,7305.661000000001,51
2023,2,31.88468516652154,q5_19,62,3,0,7305.661000000001,88
2013,1,25.35419724881649,u20m,62,3,0,7305.661000000001,49
2009,3,9.075954437255859,hgap,62,3,1,7305.661000000001,32
2019,1,7.389884471893311,hgap,62,3,2,7305.661000000001,22
2013,1,12.76987604796886,nnm,233,2,0,,59
2013,2,7.021509110927582,pnm,233,2,0,,42
2019,1,7.348459243774414,hgap,233,2,1,,22
2013,3,7.414212223625039,q5_19,233,2,0,,50
2023,3,6.727954838424921,pnm,233,2,0,,41
2013,1,7.470198441296816,pnm,233,2,0,,44
2019,2,4.836673259735107,hgap,233,2,0,,11
2013,2,5.438994589590851,q5_19,233,2,1,,39
2009,2,5.568031787872314,hgap,233,2,0,,14
2023,2,9.201839566230774,nnm,233,2,0,,50
2019,3,6.219607830047607,hgap,233,2,0,,18
2023,3,10.50516590476036,nnm,233,2,0,,53
2023,1,9.67578152507631,q5_19,233,2,0,,58
2023,1,7.02826539054513,pnm,233,2,0,,42
2013,2,22.26464822888374,u20m,233,2,0,,45
2023,2,19.94314789772034,u20m,233,2,0,,41
2013,3,25.83381347358227,u20m,233,2,0,,50
2023,3,7.132166414993368,q5_19,233,2,0,,48
2023,2,4.47194375733917,q5_19,233,2,1,,34
2013,3,7.256548386067152,pnm,233,2,0,,43
2009,1,8.774411201477051,hgap,233,2,1,,30
2013,2,9.966136887669563,nnm,233,2,0,,53
2013,3,11.3832438364625,nnm,233,2,0,,56
2013,1,29.25418689846992,u20m,233,2,0,,53
2009,3,7.209126949310303,hgap,233,2,0,,21
2023,2,6.397731602191925,pnm,233,2,0,,39
2023,1,28.22982333600521,u20m,233,2,0,,52
2013,1,9.296786667892686,q5_19,233,2,0,,57
2023,1,11.78991887718439,nnm,233,2,0,,57
2023,3,24.17220361530781,u20m,233,2,0,,47
2023,3,1.795015195960703,q5_19,170,1,0,,10
2013,2,1.850817115818026,q5_19,170,1,0,,11
