year,age,sex,value,loc,heading1,heading2,lid
2010,9,3,128.7653656005859,Peru,Countries,Latin America and the Caribbean,
2010,10,1,133.6981829,Peru,Countries,Latin America and the Caribbean,
1985,18,1,163.6489725,Peru,Countries,Latin America and the Caribbean,
1985,13,2,146.683618,Peru,Countries,Latin America and the Caribbean,
1985,10,2,131.6437059,Peru,Countries,Latin America and the Caribbean,
2019,9,1,131.1922021,Peru,Countries,Latin America and the Caribbean,
1990,17,1,163.262294,Peru,Countries,Latin America and the Caribbean,
2019,9,3,130.5864410400391,Peru,Countries,Latin America and the Caribbean,
1985,7,1,116.8340927,Peru,Countries,Latin America and the Caribbean,
2019,18,1,166.2782821,Peru,Countries,Latin America and the Caribbean,
1990,7,1,125.3562783,Puerto Rico,Countries,Latin America and the Caribbean,
2019,19,3,171.3794555664063,Puerto Rico,Countries,Latin America and the Caribbean,
2019,6,2,123.1547104,Puerto Rico,Countries,Latin America and the Caribbean,
1985,5,3,113.3935165405273,Puerto Rico,Countries,Latin America and the Caribbean,
1990,8,1,130.4588855,Puerto Rico,Countries,Latin America and the Caribbean,
2000,11,2,150.4763608,Puerto Rico,Countries,Latin America and the Caribbean,
1985,7,3,124.8387069702148,Puerto Rico,Countries,Latin America and the Caribbean,
1985,13,3,157.1492004394531,Puerto Rico,Countries,Latin America and the Caribbean,
2000,16,1,172.8346744,Puerto Rico,Countries,Latin America and the Caribbean,
1990,19,2,159.4565374,Puerto Rico,Countries,Latin America and the Caribbean,
2000,8,2,132.7438176,Puerto Rico,Countries,Latin America and the Caribbean,
2019,19,2,163.0573217,Puerto Rico,Countries,Latin America and the Caribbean,
2019,10,1,144.8939694,Puerto Rico,Countries,Latin America and the Caribbean,
2010,16,2,162.5445839,Puerto Rico,Countries,Latin America and the Caribbean,
2000,6,1,121.4287275,Puerto Rico,Countries,Latin America and the Caribbean,
2000,15,1,170.1602618,Puerto Rico,Countries,Latin America and the Caribbean,
1985,11,1,144.6122132,Puerto Rico,Countries,Latin America and the Caribbean,
2019,9,3,139.9031524658203,Puerto Rico,Countries,Latin America and the Caribbean,
2019,14,1,168.8009028,Puerto Rico,Countries,Latin America and the Caribbean,
2019,11,2,152.0143785,Puerto Rico,Countries,Latin America and the Caribbean,
2010,18,1,176.9397589,Puerto Rico,Countries,Latin America and the Caribbean,
1990,5,3,114.3805160522461,Puerto Rico,Countries,Latin America and the Caribbean,
1990,10,1,140.2073572,Puerto Rico,Countries,Latin America and the Caribbean,
1990,19,1,174.7857379,Puerto Rico,Countries,Latin America and the Caribbean,
1985,13,1,157.0516827,Puerto Rico,Countries,Latin America and the Caribbean,
2019,14,3,166.0389556884766,Puerto Rico,Countries,Latin America and the Caribbean,
2000,7,2,127.2557589,Puerto Rico,Countries,Latin America and the Caribbean,
1985,12,1,150.3730663,Puerto Rico,Countries,Latin America and the Caribbean,
1990,13,3,157.9116058349609,Puerto Rico,Countries,Latin America and the Caribbean,
2010,16,1,174.3221114,Puerto Rico,Countries,Latin America and the Caribbean,
1985,15,3,163.5422515869141,Puerto Rico,Countries,Latin America and the Caribbean,
2000,17,1,174.3653512,Puerto Rico,Countries,Latin America and the Caribbean,
1985,17,3,165.4100799560547,Puerto Rico,Countries,Latin America and the Caribbean,
2000,16,3,167.3927459716797,Puerto Rico,Countries,Latin America and the Caribbean,
2000,5,2,115.5360427,Puerto Rico,Countries,Latin America and the Caribbean,
1990,13,1,157.8597898,Puerto Rico,Countries,Latin America and the Caribbean,
1990,5,1,114.1008803,Puerto Rico,Countries,Latin America and the Caribbean,
2010,11,2,151.1998996,Puerto Rico,Countries,Latin America and the Caribbean,
1985,17,2,158.9600851,Puerto Rico,Countries,Latin America and the Caribbean,
2000,8,1,132.0095014,Puerto Rico,Countries,Latin America and the Caribbean,
2000,5,3,115.5622863769531,Puerto Rico,Countries,Latin America and the Caribbean,
2000,17,2,161.4058603,Puerto Rico,Countries,Latin America and the Caribbean,
2019,7,1,129.7404853,Puerto Rico,Countries,Latin America and the Caribbean,
1990,15,2,160.0328368,Puerto Rico,Countries,Latin America and the Caribbean,
1990,14,2,159.8195958,Puerto Rico,Countries,Latin America and the Caribbean,
2019,16,1,175.8800382,Puerto Rico,Countries,Latin America and the Caribbean,
2000,7,3,127.0559921264648,Puerto Rico,Countries,Latin America and the Caribbean,
2019,5,2,117.0772173,Puerto Rico,Countries,Latin America and the Caribbean,
1985,16,2,159.1323267,Puerto Rico,Countries,Latin America and the Caribbean,
2000,11,3,148.6996154785156,Puerto Rico,Countries,Latin America and the Caribbean,
2000,10,3,143.0689392089844,Puerto Rico,Countries,Latin America and the Caribbean,
1990,6,2,120.651504,Puerto Rico,Countries,Latin America and the Caribbean,
1990,6,1,119.9412905,Puerto Rico,Countries,Latin America and the Caribbean,
2010,9,2,139.1191919,Puerto Rico,Countries,Latin America and the Caribbean,
2010,6,2,122.5009004,Puerto Rico,Countries,Latin America and the Caribbean,
2010,19,2,162.3640726,Puerto Rico,Countries,Latin America and the Caribbean,
1985,13,2,157.2514322,Puerto Rico,Countries,Latin America and the Caribbean,
2000,13,3,159.5636749267578,Puerto Rico,Countries,Latin America and the Caribbean,
2019,12,3,156.6368560791016,Puerto Rico,Countries,Latin America and the Caribbean,
1990,8,3,130.9804992675781,Puerto Rico,Countries,Latin America and the Caribbean,
2000,10,2,144.2589187,Puerto Rico,Countries,Latin America and the Caribbean,
2019,14,2,163.158157,Puerto Rico,Countries,Latin America and the Caribbean,
2010,15,2,162.5945776,Puerto Rico,Countries,Latin America and the Caribbean,
2000,10,1,141.9308197,Puerto Rico,Countries,Latin America and the Caribbean,
2000,16,2,161.5881532,Puerto Rico,Countries,Latin America and the Caribbean,
1985,7,2,125.224109,Puerto Rico,Countries,Latin America and the Caribbean,
2000,8,3,132.3685607910156,Puerto Rico,Countries,Latin America and the Caribbean,
2019,5,1,118.4044452,Puerto Rico,Countries,Latin America and the Caribbean,
2000,6,2,121.6079347,Puerto Rico,Countries,Latin America and the Caribbean,
2010,5,3,116.8892440795898,Puerto Rico,Countries,Latin America and the Caribbean,
1985,7,1,124.4637338,Puerto Rico,Countries,Latin America and the Caribbean,
2019,17,2,163.2506759,Puerto Rico,Countries,Latin America and the Caribbean,
2019,10,2,145.7845238,Puerto Rico,Countries,Latin America and the Caribbean,
2019,18,1,178.4484727,Puerto Rico,Countries,Latin America and the Caribbean,
2000,13,1,159.4709927,Puerto Rico,Countries,Latin America and the Caribbean,
2019,9,1,139.933233,Puerto Rico,Countries,Latin America and the Caribbean,
2010,8,3,133.6365814208984,Puerto Rico,Countries,Latin America and the Caribbean,
1990,15,3,164.3435516357422,Puerto Rico,Countries,Latin America and the Caribbean,
1990,18,1,173.7483628,Puerto Rico,Countries,Latin America and the Caribbean,
1990,17,3,166.3521270751953,Puerto Rico,Countries,Latin America and the Caribbean,
2019,7,2,128.8059714,Puerto Rico,Countries,Latin America and the Caribbean,
1985,9,1,134.6113576,Puerto Rico,Countries,Latin America and the Caribbean,
2010,12,2,156.6735895,Puerto Rico,Countries,Latin America and the Caribbean,
1990,13,2,157.9650784,Puerto Rico,Countries,Latin America and the Caribbean,
2000,18,1,175.389143,Puerto Rico,Countries,Latin America and the Caribbean,
1985,8,2,130.6470919,Puerto Rico,Countries,Latin America and the Caribbean,
2010,6,3,122.827880859375,Puerto Rico,Countries,Latin America and the Caribbean,
1990,19,3,167.1628570556641,Puerto Rico,Countries,Latin America and the Caribbean,
2000,13,2,159.6613603,Puerto Rico,Countries,Latin America and the Caribbean,
1985,6,1,118.9992907,Puerto Rico,Countries,Latin America and the Caribbean,
1985,16,1,170.3110279,Puerto Rico,Countries,Latin America and the Caribbean,
2010,12,1,154.3117569,Puerto Rico,Countries,Latin America and the Caribbean,
2010,7,2,128.1216607,Puerto Rico,Countries,Latin America and the Caribbean,
2019,9,2,139.8715078,Puerto Rico,Countries,Latin America and the Caribbean,
2010,15,3,167.2206573486328,Puerto Rico,Countries,Latin America and the Caribbean,
2010,13,1,160.9830925,Puerto Rico,Countries,Latin America and the Caribbean,
2000,19,1,176.3927595,Puerto Rico,Countries,Latin America and the Caribbean,
2019,19,1,179.48215,Puerto Rico,Countries,Latin America and the Caribbean,
2000,12,1,152.7677992,Puerto Rico,Countries,Latin America and the Caribbean,
2019,12,2,157.5098509,Puerto Rico,Countries,Latin America and the Caribbean,
2010,14,3,164.8268280029297,Puerto Rico,Countries,Latin America and the Caribbean,
1985,15,1,167.6755172,Puerto Rico,Countries,Latin America and the Caribbean,
1985,15,2,159.2817767,Puerto Rico,Countries,Latin America and the Caribbean,
2000,19,3,168.8441162109375,Puerto Rico,Countries,Latin America and the Caribbean,
2000,6,3,121.5161743164063,Puerto Rico,Countries,Latin America and the Caribbean,
2019,6,1,124.2753143,Puerto Rico,Countries,Latin America and the Caribbean,
1990,10,2,142.6638695,Puerto Rico,Countries,Latin America and the Caribbean,
2000,9,1,136.9873051,Puerto Rico,Countries,Latin America and the Caribbean,
1985,11,2,148.1545862,Puerto Rico,Countries,Latin America and the Caribbean,
2019,8,3,134.6135559082031,Puerto Rico,Countries,Latin America and the Caribbean,
1985,8,3,130.1284332275391,Puerto Rico,Countries,Latin America and the Caribbean,
2000,14,3,163.6908721923828,Puerto Rico,Countries,Latin America and the Caribbean,
2010,10,1,143.5361855,Puerto Rico,Countries,Latin America and the Caribbean,
1985,18,3,165.819580078125,Puerto Rico,Countries,Latin America and the Caribbean,
1990,12,2,154.2642449,Puerto Rico,Countries,Latin America and the Caribbean,
1985,14,2,159.0844733,Puerto Rico,Countries,Latin America and the Caribbean,
2010,10,3,144.2505187988281,Puerto Rico,Countries,Latin America and the Caribbean,
2019,11,1,150.0049348,Puerto Rico,Countries,Latin America and the Caribbean,
2019,15,2,163.4185719,Puerto Rico,Countries,Latin America and the Caribbean,
2010,9,1,138.6421415,Puerto Rico,Countries,Latin America and the Caribbean,
2000,12,3,154.3192291259766,Puerto Rico,Countries,Latin America and the Caribbean,
1990,12,3,152.6707153320313,Puerto Rico,Countries,Latin America and the Caribbean,
2010,19,3,170.2884368896484,Puerto Rico,Countries,Latin America and the Caribbean,
2019,8,2,134.2926004,Puerto Rico,Countries,Latin America and the Caribbean,
1990,17,1,172.7187043,Puerto Rico,Countries,Latin America and the Caribbean,
1990,18,3,166.7619934082031,Puerto Rico,Countries,Latin America and the Caribbean,
2019,17,3,170.510009765625,Puerto Rico,Countries,Latin America and the Caribbean,
2000,9,2,138.3292595,Puerto Rico,Countries,Latin America and the Caribbean,
2010,7,1,128.5633452,Puerto Rico,Countries,Latin America and the Caribbean,
2000,18,3,168.5549011230469,Puerto Rico,Countries,Latin America and the Caribbean,
2019,18,3,170.9519348144531,Puerto Rico,Countries,Latin America and the Caribbean,
2000,15,2,161.7305994,Puerto Rico,Countries,Latin America and the Caribbean,
1990,16,1,171.2008663,Puerto Rico,Countries,Latin America and the Caribbean,
1985,9,3,135.3698883056641,Puerto Rico,Countries,Latin America and the Caribbean,
1985,18,1,172.8708025,Puerto Rico,Countries,Latin America and the Caribbean,
1990,5,2,114.6720645,Puerto Rico,Countries,Latin America and the Caribbean,
1990,7,2,126.1818114,Puerto Rico,Countries,Latin America and the Caribbean,
2000,14,1,165.7370281,Puerto Rico,Countries,Latin America and the Caribbean,
1990,16,2,159.9079914,Puerto Rico,Countries,Latin America and the Caribbean,
1985,14,3,161.2267761230469,Puerto Rico,Countries,Latin America and the Caribbean,
1990,9,2,136.9346,Puerto Rico,Countries,Latin America and the Caribbean,
1985,5,1,113.1553524,Puerto Rico,Countries,Latin America and the Caribbean,
2019,15,1,173.2138813,Puerto Rico,Countries,Latin America and the Caribbean,
1990,14,3,162.0096130371094,Puerto Rico,Countries,Latin America and the Caribbean,
2010,5,2,116.4504742,Puerto Rico,Countries,Latin America and the Caribbean,
2010,5,1,117.3048608,Puerto Rico,Countries,Latin America and the Caribbean,
1985,8,1,129.6262124,Puerto Rico,Countries,Latin America and the Caribbean,
1985,16,3,164.77197265625,Puerto Rico,Countries,Latin America and the Caribbean,
2000,15,3,166.0704040527344,Puerto Rico,Countries,Latin America and the Caribbean,
2010,10,2,145.0018157,Puerto Rico,Countries,Latin America and the Caribbean,
2010,18,3,169.7895050048828,Puerto Rico,Countries,Latin America and the Caribbean,
2019,16,2,163.3444883,Puerto Rico,Countries,Latin America and the Caribbean,
1990,17,2,159.7606235,Puerto Rico,Countries,Latin America and the Caribbean,
1985,18,2,158.787784,Puerto Rico,Countries,Latin America and the Caribbean,
2019,17,1,177.4136089,Puerto Rico,Countries,Latin America and the Caribbean,
2019,13,2,161.256686,Puerto Rico,Countries,Latin America and the Caribbean,
1990,6,3,120.288932800293,Puerto Rico,Countries,Latin America and the Caribbean,
1985,17,1,171.8252328,Puerto Rico,Countries,Latin America and the Caribbean,
2010,13,3,160.7027740478516,Puerto Rico,Countries,Latin America and the Caribbean,
1985,11,3,146.3464202880859,Puerto Rico,Countries,Latin America and the Caribbean,
2019,10,3,145.3247833251953,Puerto Rico,Countries,Latin America and the Caribbean,
1990,7,3,125.7598114013672,Puerto Rico,Countries,Latin America and the Caribbean,
1985,10,2,141.998543,Puerto Rico,Countries,Latin America and the Caribbean,
1985,6,2,119.6290272,Puerto Rico,Countries,Latin America and the Caribbean,
1990,12,1,151.1271688,Puerto Rico,Countries,Latin America and the Caribbean,
2000,14,2,161.5221357,Puerto Rico,Countries,Latin America and the Caribbean,
1985,6,3,119.3098754882813,Puerto Rico,Countries,Latin America and the Caribbean,
1990,11,1,145.3040215,Puerto Rico,Countries,Latin America and the Caribbean,
2019,13,1,162.5336214,Puerto Rico,Countries,Latin America and the Caribbean,
1990,15,1,168.5472314,Puerto Rico,Countries,Latin America and the Caribbean,
2019,18,2,163.1532152,Puerto Rico,Countries,Latin America and the Caribbean,
2019,16,3,169.7752532958984,Puerto Rico,Countries,Latin America and the Caribbean,
2010,16,3,168.5559387207031,Puerto Rico,Countries,Latin America and the Caribbean,
1985,10,1,139.5398548,Puerto Rico,Countries,Latin America and the Caribbean,
1990,16,3,165.6387786865234,Puerto Rico,Countries,Latin America and the Caribbean,
2019,11,3,150.9778289794922,Puerto Rico,Countries,Latin America and the Caribbean,
2000,11,1,147.0017439,Puerto Rico,Countries,Latin America and the Caribbean,
1985,10,3,140.7459411621094,Puerto Rico,Countries,Latin America and the Caribbean,
2000,9,3,137.643310546875,Puerto Rico,Countries,Latin America and the Caribbean,
2019,15,3,168.4252166748047,Puerto Rico,Countries,Latin America and the Caribbean,
2010,11,1,148.5731119,Puerto Rico,Countries,Latin America and the Caribbean,
1990,18,2,159.6091423,Puerto Rico,Countries,Latin America and the Caribbean,
1990,9,3,136.1391754150391,Puerto Rico,Countries,Latin America and the Caribbean,
1990,8,2,131.5233774,Puerto Rico,Countries,Latin America and the Caribbean,
2010,9,3,138.8743133544922,Puerto Rico,Countries,Latin America and the Caribbean,
2019,6,3,123.7300262451172,Puerto Rico,Countries,Latin America and the Caribbean,
1985,12,3,151.9352416992188,Puerto Rico,Countries,Latin America and the Caribbean,
2019,7,3,129.2857360839844,Puerto Rico,Countries,Latin America and the Caribbean,
1985,12,2,153.5767106,Puerto Rico,Countries,Latin America and the Caribbean,
2010,18,2,162.4195142,Puerto Rico,Countries,Latin America and the Caribbean,
2010,17,3,169.2991638183594,Puerto Rico,Countries,Latin America and the Caribbean,
2010,12,3,155.4669494628906,Puerto Rico,Countries,Latin America and the Caribbean,
2010,14,1,167.2271415,Puerto Rico,Countries,Latin America and the Caribbean,
1990,9,1,135.368974,Puerto Rico,Countries,Latin America and the Caribbean,
2010,14,2,162.3164847,Puerto Rico,Countries,Latin America and the Caribbean,
1985,19,2,158.6163657,Puerto Rico,Countries,Latin America and the Caribbean,
