year,sex,value,note
2013,3,7.96640231560133,
2014,3,7.31078569370621,
2015,3,6.7114234823388,
2016,3,6.19731092722426,
2017,3,5.81099392102731,
2018,3,5.56215717091262,
2019,3,5.44031904799862,
2020,3,5.39922527623132,
2021,3,5.39411927727156,
2022,3,5.38064199347999,
2023,3,5.32011933897114,
1969,3,85.3203604376597,
1970,3,84.745742460591,
1971,3,84.0758227150573,
1972,3,83.380400878852,
1973,3,82.55281915293141,
1974,3,81.54220392265471,
1975,3,80.3169541624097,
1976,3,78.9342212391051,
1977,3,77.3935242485699,
1978,3,75.75571043899819,
1979,3,74.14531656738561,
1980,3,72.49076957308731,
1981,3,70.8485155851176,
1982,3,69.22348000599661,
1983,3,67.61847072754399,
1984,3,66.0532843727152,
1985,3,64.5189809354531,
1986,3,62.9710302206448,
1987,3,61.4719182710954,
1988,3,59.9798769609259,
1989,3,58.5190935242208,
1990,3,57.1493770184672,
1991,3,55.8630051467329,
1992,3,54.621380771888,
1993,3,53.4255445320902,
1994,3,52.2466338462838,
1995,3,51.1015894497264,
1996,3,49.9077093332946,
1997,3,48.6673664273981,
1998,3,47.362702292223,
1999,3,46.0088895528617,
2000,3,44.614790243953,
2001,3,43.2289981099803,
2002,3,41.8037655102916,
2003,3,40.4095609011354,
2004,3,39.0424565237003,
2005,3,37.780239601394,
2006,3,36.5752287585158,
2007,3,35.3837772583553,
2008,3,34.2169287578243,
2009,3,33.0380920202157,
2010,3,31.8371803247197,
2011,3,30.6371946770522,
2012,3,29.4487449835676,
2013,3,28.2547640193092,
2014,3,27.0926876247304,
2015,3,25.9595873777025,
2016,3,24.8568498042653,
2017,3,23.803372157986,
2018,3,22.7042526761301,
2019,3,21.4001230321589,
2020,3,20.1781424389984,
2021,3,19.0884931769016,
2022,3,18.1446217633598,
2023,3,17.2938358607291,
1953,3,66.59238411699511,
1954,3,65.3556372810899,
1955,3,64.0444072945518,
1956,3,62.760249705764,
1957,3,61.4908754902559,
1958,3,60.2089031404321,
1959,3,59.0621164116003,
1960,3,57.8946396360744,
1961,3,56.8326424008044,
1962,3,55.7713521062487,
1963,3,54.7659542151951,
1964,3,53.791601091011,
1965,3,53.4512818392442,
1966,3,52.0606023756275,
1967,3,51.1926294011758,
1968,3,50.3195553885202,
1969,3,49.393409352772,
1970,3,48.5035760246396,
1971,3,47.6131690086074,
1972,3,46.6482813884673,
1973,3,45.5827258759936,
1974,3,44.49871171147,
1975,3,43.3956210838056,
1976,3,42.2634044332124,
1977,3,41.2469868298427,
1978,3,40.2911920112691,
1979,3,39.3435978209044,
1980,3,38.3883177218786,
1981,3,37.4326507383568,
1982,3,36.4380540589103,
1983,3,35.4252825868958,
1984,3,34.4767120627847,
1985,3,33.6603058220023,
1986,3,32.9491522653216,
1987,3,32.2936325939861,
1988,3,31.6915608974607,
1989,3,31.1229264594832,
1990,3,30.5971021385156,
1991,3,30.0827530782539,
1992,3,29.5205624746795,
1993,3,28.8832416092271,
1994,3,28.1607304692646,
1995,3,27.3390984322908,
1996,3,26.4388095225845,
1997,3,25.4881286454009,
1998,3,24.5108851642094,
1999,3,23.5835748777481,
2000,3,22.7388113022593,
2001,3,21.9751283328967,
2002,3,21.321229644415,
2003,3,20.7598620758951,
2004,3,20.3684301501983,
2005,3,19.8363263763608,
2006,3,19.4468892262526,
2007,3,19.0591130933801,
2008,3,18.5802267586406,
2009,3,17.9344480740405,
2010,3,17.282293221902,
2011,3,16.6048719584333,
2012,3,15.9324014323496,
2013,3,15.2738521879056,
2014,3,14.6385671751304,
2015,3,14.0397904952274,
2016,3,13.4894744854518,
2017,3,12.9692880839413,
2018,3,12.492449071636,
2019,3,12.0355164893517,
2020,3,11.6209365129978,
2021,3,11.2203860484319,
2022,3,10.8623985161194,
2023,3,10.526099951548,
1989,3,25.8165574796088,
1990,3,25.0249399640087,
1991,3,24.2317337553343,
1992,3,23.6026725614139,
1993,3,23.0344908097457,
1994,3,22.5166725749798,
1995,3,22.0064272750176,
1996,3,21.4891326809818,
1997,3,20.9877134390437,
1998,3,20.5112909509572,
1999,3,20.0611646776138,
2000,3,19.5805522311238,
2001,3,18.8758658597418,
2002,3,18.1817577375908,
2003,3,17.465157156662,
2004,3,16.727143211908,
2005,3,16.0390220263303,
2006,3,15.36909040085,
2007,3,14.6747038762981,
2008,3,13.9355617772139,
2009,3,13.2269983300233,
2010,3,12.5533339956173,
2011,3,11.9406171388204,
2012,3,11.341828020061,
2013,3,10.8488022265206,
2014,3,10.400721093248,
2015,3,9.978272605095309,
2016,3,9.616233225828511,
2017,3,9.23805756084241,
2018,3,8.850364107373,
2019,3,8.528256371918349,
2020,3,8.222362693776139,
2021,3,7.93856688793114,
2022,3,7.67407732132749,
2023,3,7.40202795861102,
1983,3,29.823169543879,
1984,3,29.165970517892,
1985,3,28.5715359148968,
1986,3,28.0247447348128,
1987,3,27.5063096418081,
1988,3,27.2799640244978,
1989,3,27.1005508031312,
1990,3,26.7042137316801,
1991,3,26.1328077560367,
1992,3,25.6395539493434,
1993,3,25.3727374657096,
1994,3,25.1624754722968,
1995,3,24.9632514562018,
1996,3,24.7814893044826,
1997,3,24.5843569511449,
1998,3,24.353362074991,
1999,3,24.0917115435333,
2000,3,23.8094627456491,
2001,3,23.5124633002151,
2002,3,23.193061905837,
2003,3,22.8882387858724,
2004,3,22.5291885920935,
2005,3,22.1687090929312,
2006,3,21.76287221474,
2007,3,21.3436675487023,
2008,3,20.8441713234478,
2009,3,20.2472581979674,
2010,3,19.6246574521451,
2011,3,19.048116719819,
2012,3,18.4504761645214,
2013,3,17.8519223393118,
2014,3,17.2800806630073,
2015,3,16.7381618624687,
2016,3,16.2041373703958,
2017,3,15.6689596334712,
2018,3,15.1848270736623,
2019,3,14.6825314467171,
2020,3,14.2131378159016,
2021,3,13.7442272748348,
2022,3,13.2972305517403,
2023,3,12.8556223659222,
1975,3,12.8807779058439,
1976,3,12.3826150002085,
1977,3,11.8291134755268,
1978,3,11.2311404770485,
1979,3,10.6155995014526,
1980,3,10.0117160600025,
1981,3,9.438087131456481,
1982,3,8.897417919188131,
1983,3,8.4167428178745,
1984,3,8.02881326926545,
1985,3,7.75276743268518,
1986,3,7.53154277617491,
1987,3,7.27752285986084,
1988,3,6.95984937496679,
1989,3,6.59573114552668,
1990,3,6.21563489269152,
1991,3,5.8275923242879,
1992,3,5.44866997497386,
1993,3,5.08650441801741,
1994,3,4.76034122702234,
1995,3,4.47955650398644,
1996,3,4.24111238814646,
1997,3,4.03541337742806,
1998,3,3.86093255509816,
1999,3,3.71220064015276,
2000,3,3.58346030173785,
2001,3,3.45537910784879,
2002,3,3.30610391996302,
2003,3,3.12694270792559,
2004,3,2.93452544751615,
2005,3,2.74548721825163,
2006,3,2.58777134931233,
2007,3,2.48867596639649,
2008,3,2.44887632016669,
2009,3,2.42867668866617,
2010,3,2.39296245372205,
2011,3,2.33714583537458,
2012,3,2.27585473201078,
2013,3,2.21450680566477,
2014,3,2.15239448621391,
2015,3,2.08999623999457,
2016,3,2.02667431196413,
2017,3,1.96959307901184,
2018,3,1.91733625027612,
2019,3,1.87040910484364,
2020,3,1.82897237192017,
2021,3,1.79258846922206,
2022,3,1.76265417951809,
2023,3,1.73796311308862,
1968,3,9.711033837223219,
1969,3,9.136777463955459,
1970,3,8.660596068440929,
1971,3,8.241905638944489,
1972,3,7.82383797014334,
1973,3,7.3982101406534,
1974,3,7.01624982202027,
1975,3,6.71118719458669,
1976,3,6.43340527145157,
1977,3,6.10064942842735,
1978,3,5.69332218371168,
1979,3,5.27970798020705,
1980,3,4.91257872388094,
1981,3,4.58682333669714,
1982,3,4.27115148531161,
1983,3,3.95659403114659,
1984,3,3.65528990482445,
1985,3,3.38183922157879,
1986,3,3.14130419309666,
1987,3,2.93853993356184,
1988,3,2.77312584993776,
1989,3,2.64228490826905,
1990,3,2.54321859858988,
1991,3,2.46608997888418,
1992,3,2.39806617316843,
1993,3,2.32906701942923,
1994,3,2.2531554255079,
1995,3,2.16454574256198,
1996,3,2.068913212004,
1997,3,1.97513386684992,
1998,3,1.89050247911644,
1999,3,1.82017622204493,
2000,3,1.76627556049347,
2001,3,1.71779980099977,
2002,3,1.658625358271,
2003,3,1.58334543371719,
2004,3,1.50154753949738,
2005,3,1.42288830002981,
2006,3,1.35000502176896,
2007,3,1.28431666210275,
2008,3,1.22556574431461,
2009,3,1.17003674169405,
2010,3,1.11663596475536,
2011,3,1.06776154449093,
2012,3,1.02196794861965,
2013,3,.9853681734961059,
2014,3,.953173074314313,
2015,3,.92424719798874,
2016,3,.8982078365514,
2017,3,.877559925212313,
2018,3,.8622748898699381,
2019,3,.8497318157875881,
2020,3,.836319802640398,
2021,3,.823167765005012,
2022,3,.812243492521563,
2023,3,.803725029116986,
1953,3,47.3797857591699,
1954,3,46.1728758874686,
1955,3,45.0424706450423,
1956,3,43.9168766706325,
1957,3,42.8599057189529,
1958,3,41.8189043072352,
1959,3,40.8903635857036,
1960,3,39.9724836181603,
1961,3,39.1013146693594,
1962,3,38.2251526606553,
1963,3,37.319059600041,
1964,3,36.353250828212,
1965,3,35.3706952413241,
1966,3,34.4282159321808,
1967,3,33.5085862756757,
1968,3,32.6603493708005,
1969,3,31.7977706833028,
1970,3,30.9133703000469,
1971,3,30.1090327983884,
1972,3,29.3150328606221,
1973,3,28.5566965792169,
1974,3,27.8488290081112,
1975,3,27.1629951044853,
1976,3,26.5930329753646,
1977,3,26.122587733922,
1978,3,25.7560921875954,
1979,3,25.4905055003618,
1980,3,25.2868738811234,
1981,3,25.0527008880203,
1982,3,24.7774995988152,
1983,3,24.3783614676166,
1984,3,23.8412522060192,
1985,3,23.1614919698502,
1986,3,22.3903860571693,
1987,3,21.6430115788036,
1988,3,20.9485494003132,
1989,3,20.2871395764009,
1990,3,19.5863995177359,
1991,3,18.9467740785339,
1992,3,18.3853275483352,
1993,3,17.8770381467282,
1994,3,17.4359113333464,
1995,3,17.0109262997924,
1996,3,16.6108056041287,
1997,3,16.2558422359685,
1998,3,15.9367925341196,
1999,3,15.6277444203728,
2000,3,15.3222739846015,
2001,3,15.0041657144473,
2002,3,14.6638958947154,
2003,3,14.2903298322926,
2004,3,13.8907583870496,
2005,3,13.4537397396171,
2006,3,13.0044897072957,
2007,3,12.5528009522376,
2008,3,12.1129879596519,
2009,3,11.6943985744186,
2010,3,11.3077117118907,
2011,3,10.9468077629978,
2012,3,10.6121931582234,
2013,3,10.2914805380106,
2014,3,9.98723512695129,
2015,3,9.68628517260696,
2016,3,9.380999074072671,
2017,3,9.093954189484361,
2018,3,8.81066387063186,
2019,3,8.542986707953981,
2020,3,8.285020711063581,
2021,3,8.035829543969941,
2022,3,7.7911600948914,
2023,3,7.56063980452789,
1972,3,26.8384129448394,
1973,3,26.4416143862929,
1974,3,26.1204978702847,
1975,3,25.7842725519858,
1976,3,25.5183129991742,
1977,3,25.2509270884581,
1978,3,25.0373710742936,
1979,3,24.8337906969003,
1980,3,24.544484882575,
1981,3,24.2364738106468,
1982,3,23.9536253703307,
1983,3,23.7234373621142,
1984,3,23.5166677783549,
1985,3,23.2932192251758,
1986,3,23.0718225426764,
1987,3,22.8329002470988,
1988,3,22.6214126750005,
1989,3,22.4884269173146,
1990,3,22.5371055271534,
1991,3,22.7969882381255,
1992,3,23.2468691001119,
1993,3,23.8289255008374,
1994,3,24.3817933312193,
1995,3,24.7991488305214,
1996,3,24.9971493956673,
1997,3,24.9736945088428,
1998,3,24.7552370293012,
1999,3,24.317054746489,
2000,3,23.8220521110591,
2001,3,23.2022601502922,
2002,3,22.571038519303,
2003,3,21.7156022216756,
2004,3,20.7422708939004,
2005,3,19.7344974105868,
2006,3,18.5488139675082,
2007,3,17.0566943938184,
2008,3,15.2964246869701,
2009,3,13.4709661812537,
2010,3,11.7527488355857,
2011,3,10.155920377934,
2012,3,8.65580600634941,
2013,3,7.29790192572397,
2014,3,6.21631662997791,
2015,3,5.47996207623693,
2016,3,5.03312342123542,
2017,3,4.79865406896215,
2018,3,4.71981008251054,
2019,3,4.73408570496194,
2020,3,4.78304168653964,
2021,3,4.77975836573105,
2022,3,4.6167310880333,
2023,3,4.29230939340774,
1985,3,12.5478181217351,
1986,3,12.054950634597,
1987,3,11.6541695304432,
1988,3,11.2058832098867,
1989,3,10.6950114345477,
1990,3,10.1248463882197,
1991,3,9.551252467199239,
1992,3,9.058481582869661,
1993,3,8.667999967943111,
1994,3,8.323211800562531,
1995,3,7.98067485249352,
1996,3,7.63549389606657,
1997,3,7.31665970451575,
1998,3,7.03449176443679,
1999,3,6.79152247423233,
2000,3,6.58259529540142,
2001,3,6.395569176695,
2002,3,6.21808569910695,
2003,3,6.05093458770234,
2004,3,5.91237331700093,
2005,3,5.82297768188964,
2006,3,5.76882119665011,
2007,3,5.73101718590244,
2008,3,5.68288923525466,
2009,3,5.60780989582983,
2010,3,5.49140565471385,
2011,3,5.35131297830428,
2012,3,5.207763000231,
2013,3,5.08392758358042,
2014,3,4.99428699479019,
2015,3,4.96026584454999,
2016,3,4.96549157323395,
2017,3,4.9864290600978,
2018,3,5.00645784239101,
2019,3,5.00726677204569,
2020,3,4.97909326171848,
2021,3,4.93230718565921,
2022,3,4.88222930356119,
2023,3,4.83551044221129,
1979,3,29.5887321248914,
1980,3,28.9170748636158,
1981,3,28.1918836018214,
1982,3,27.2976400483878,
1983,3,26.453245639028,
1984,3,25.7647056515963,
1985,3,25.3221425162335,
1986,3,25.0168644414945,
1987,3,24.7352307068345,
1988,3,24.4624482581711,
1989,3,24.2898992184506,
1990,3,24.2661238252633,
1991,3,24.5057812741823,
1992,3,24.985131476373,
1993,3,25.5507594222432,
1994,3,25.7314092286098,
1995,3,25.4614198604657,
1996,3,24.7009275614592,
1997,3,23.6477861103417,
1998,3,22.5714520195144,
1999,3,21.5918088639592,
2000,3,20.8632490550063,
2001,3,20.3273282354177,
2002,3,19.9141594116411,
2003,3,19.616180331656,
2004,3,19.4296781952799,
2005,3,19.2885338311817,
2006,3,19.1712282506956,
2007,3,18.8229662439153,
2008,3,18.1977412172259,
2009,3,17.4544086726387,
2010,3,16.6303366051806,
2011,3,15.8390341983587,
2012,3,15.1382272014659,
2013,3,14.5603332594481,
2014,3,14.0283216702638,
2015,3,13.4787400787209,
2016,3,12.8991126146545,
2017,3,12.3676108640199,
2018,3,11.901006364431,
2019,3,11.5462920574856,
2020,3,11.287941508042,
2021,3,11.1094511820138,
2022,3,10.9617140227053,
2023,3,10.8333393048984,
1982,3,53.9474416260513,
1983,3,53.1667201220568,
1984,3,52.3998523081598,
1985,3,51.6066095139168,
1986,3,50.9404296328284,
1987,3,50.1805300114975,
1988,3,49.3533208459094,
1989,3,48.3845189690125,
1990,3,47.3793166750108,
1991,3,46.3938169946083,
1992,3,45.4829546536022,
1993,3,44.5650298005714,
1994,3,43.7009990637585,
1995,3,42.7957186449583,
1996,3,41.9506984659303,
1997,3,41.0736591919362,
1998,3,40.1797035944317,
1999,3,39.2993035990147,
2000,3,38.3807930533373,
2001,3,37.5126581516631,
2002,3,36.5851965140062,
2003,3,35.6394658832759,
2004,3,34.7128691360529,
2005,3,33.7511092824779,
2006,3,32.7582497092498,
2007,3,31.7942750632332,
2008,3,30.7802119883848,
2009,3,29.8189723923335,
2010,3,28.8701069622481,
2011,3,27.9532376875532,
2012,3,27.0350700587616,
2013,3,26.1885573780561,
2014,3,25.3599247081849,
2015,3,24.574734512148,
2016,3,23.8888893909824,
2017,3,23.2482378048395,
2018,3,22.6436240650476,
2019,3,22.0271258539379,
2020,3,21.4797745771175,
2021,3,20.976567198729,
2022,3,20.5013913929404,
2023,3,20.0271542681157,
1973,3,33.4522693902055,
1974,3,33.1532205779659,
1975,3,32.8163360852274,
1976,3,34.6001014623083,
1977,3,32.2175464799019,
1978,3,31.7011077379266,
1979,3,31.1425527327053,
1980,3,30.4668181934599,
1981,3,29.7029221740072,
1982,3,29.7376448765275,
1983,3,27.7147654055489,
1984,3,26.7815513085161,
1985,3,25.7882650228579,
1986,3,24.8143370517712,
1987,3,23.9931686087935,
1988,3,22.7626981438485,
1989,3,21.2052856076212,
1990,3,20.0369283189588,
1991,3,18.9752319968025,
1992,3,17.9745244818404,
1993,3,17.0382899173179,
1994,3,16.1876387437261,
1995,3,15.3879305184571,
1996,3,14.6327976227934,
1997,3,13.9298199565982,
1998,3,13.2635767388869,
1999,3,12.6076380795099,
2000,3,11.9706196797949,
2001,3,11.3490199203242,
2002,3,10.7193537266378,
2003,3,10.1246870131621,
2004,3,9.555295776117291,
2005,3,9.045111836075749,
2006,3,8.607842480564271,
2007,3,8.23229581176154,
2008,3,7.94191261052307,
2009,3,7.70075871540439,
2010,3,7.53052566367332,
2011,3,7.40981735699402,
2012,3,7.36192273427091,
2013,3,7.35826427984126,
2014,3,7.41275095850951,
2015,3,7.53818230005812,
2016,3,7.72133185292562,
2017,3,7.98686580874439,
2018,3,8.33270861098987,
2019,3,8.770723340797471,
2020,3,9.290674368951541,
2021,3,9.87314053040472,
2022,3,10.508831646302,
2023,3,11.1381012829091,
1951,3,30.2248667600819,
1952,3,29.1534873938667,
1953,3,28.0609782841056,
1954,3,26.9640982372094,
1955,3,25.8907555899808,
1956,3,24.8513313853272,
1957,3,23.840150146708,
1958,3,22.90558056721,
1959,3,21.9249248774581,
1960,3,21.0112596295224,
1961,3,20.1335457010546,
1962,3,19.3760793067517,
1963,3,18.6887008808317,
1964,3,18.1017818764708,
1965,3,17.6017051042366,
1966,3,17.1653273450909,
1967,3,16.8415321701846,
1968,3,16.5901975340062,
1969,3,16.3421160944829,
1970,3,16.138769824803,
1971,3,15.9606739819347,
1972,3,15.7432006270047,
1973,3,15.5148043163636,
1974,3,15.2574928019957,
1975,3,14.9642572376491,
1976,3,14.6711130411267,
1977,3,14.318891894303,
1978,3,13.6653688236311,
1979,3,12.9538667320467,
1980,3,12.2587237323887,
1981,3,11.5861323982668,
1982,3,10.9735604586654,
1983,3,10.3970422650254,
1984,3,9.852890390843269,
1985,3,9.35908686005528,
1986,3,8.92461289045719,
1987,3,8.537653067400131,
1988,3,8.176638057992321,
1989,3,7.85766926867764,
1990,3,7.56448848564033,
1991,3,7.27558799566935,
1992,3,7.00966462308964,
1993,3,6.7713300468183,
1994,3,6.54996809774584,
1995,3,6.37114209519661,
1996,3,6.1750134361048,
1997,3,5.94128623907083,
1998,3,5.6388903651515,
1999,3,5.2956436246666,
2000,3,4.94716864070099,
2001,3,4.64806952741799,
2002,3,4.44501497682859,
2003,3,4.3440477871488,
2004,3,4.30163740830105,
2005,3,4.29219755953303,
2006,3,4.28867524432981,
2007,3,4.30122937423367,
2008,3,4.31414789196203,
2009,3,4.31150690451384,
2010,3,4.27586901952971,
2011,3,4.22197687198274,
2012,3,4.16765531689152,
2013,3,4.13526582244472,
2014,3,4.13342791992099,
2015,3,4.16350450419197,
2016,3,4.21626331912788,
2017,3,4.26002842179838,
2018,3,4.2800546722037,
2019,3,4.27708723688788,
2020,3,4.26009448643071,
2021,3,4.22659897282139,
2022,3,4.16265698940932,
2023,3,4.0743023647104,
1986,3,50.0606791758684,
1987,3,48.0418879577495,
1988,3,46.1251829476926,
1989,3,44.2125472807925,
1990,3,42.3602793782285,
1991,3,40.5643406898495,
1992,3,38.7255638566017,
1993,3,36.8476284747117,
1994,3,34.8636049231596,
1995,3,32.7683837856707,
1996,3,30.6012199467908,
1997,3,28.4475432452364,
1998,3,26.3190308234443,
1999,3,24.2962178906417,
2000,3,22.2407176724588,
2001,3,19.9195421742385,
2002,3,17.5777903186305,
2003,3,15.5881700042685,
2004,3,14.0132817744111,
2005,3,12.5608575578231,
2006,3,11.3343931923068,
2007,3,10.2552528217299,
2008,3,9.277286977105801,
2009,3,8.417353000414209,
2010,3,7.637144105539,
2011,3,6.95871827966112,
2012,3,6.43754822873695,
2013,3,6.10738304790453,
2014,3,5.9304465438947,
2015,3,5.84453336194432,
2016,3,5.76992403202931,
2017,3,5.62955465837886,
2018,3,5.37786270002227,
2019,3,5.05306973321323,
2020,3,4.69883929396716,
2021,3,4.36720333322531,
2022,3,4.08874897392559,
2023,3,3.85875454867525,
1986,3,29.6940721394041,
1987,3,29.4738723785333,
1988,3,29.4036635715237,
1989,3,29.3854932511808,
1990,3,29.3397609263194,
1991,3,29.3335999114454,
1992,3,29.3118636089153,
1993,3,29.2808023475143,
1994,3,29.131596988725,
1995,3,28.7280514322527,
1996,3,28.0856283957977,
1997,3,27.2077205553557,
1998,3,26.0617106867538,
1999,3,24.7828694627094,
2000,3,23.4845971074971,
2001,3,22.2180809984696,
2002,3,20.9910286921471,
2003,3,19.7977837633686,
2004,3,18.6297669120619,
2005,3,17.5006142980574,
2006,3,16.3877749175905,
2007,3,14.897594155597,
2008,3,13.5087873084582,
2009,3,12.3327770810331,
2010,3,11.4048190638835,
2011,3,10.725258138302,
2012,3,10.2790275694877,
2013,3,10.026777510573,
2014,3,9.82520032460153,
2015,3,9.56295750501452,
2016,3,9.24259123834805,
2017,3,8.916174735999739,
2018,3,8.62538884367445,
2019,3,8.36306147212677,
2020,3,8.146383012456299,
2021,3,7.94406860925482,
2022,3,7.71132071545476,
2023,3,7.44268750920678,
1989,3,48.4674464079439,
1990,3,47.730312629471,
1991,3,46.8505880715105,
1992,3,45.9413145776421,
1993,3,44.8892781977411,
1994,3,43.811042117312,
1995,3,42.7396152972649,
1996,3,41.7277376745165,
1997,3,40.679170881113,
1998,3,39.6431465221402,
1999,3,38.5871223838316,
2000,3,37.5824470634448,
2001,3,36.5623696478657,
2002,3,35.5691589539275,
2003,3,34.5614457098715,
2004,3,33.5893237173859,
2005,3,32.6418466419931,
2006,3,31.7479706289135,
2007,3,30.8467354006511,
2008,3,30.5482698300225,
2009,3,29.2098236343758,
2010,3,28.4302257669702,
2011,3,27.7195739939804,
2012,3,27.016875467413,
2013,3,26.3139022243803,
2014,3,25.6435589663562,
2015,3,24.9937203909031,
2016,3,24.3286271436276,
2017,3,23.7289658034084,
2018,3,23.1782583174664,
2019,3,22.6200115027839,
2020,3,22.0998981963107,
2021,3,21.5948101889259,
